measurement	processing_type	filename	filepath	direct_sound_arrival_ms	lf_early	lf_late	dr_ratio
1	ambi	Soundfield 2-03_Subj_10ms.wav,Soundfield 1-03_Subj_10ms.wav,Soundfield 4-03_Subj_10ms.wav,Soundfield 3-03_Subj_10ms.wav	Soundfield 2-03_Subj_10ms.wav,Soundfield 1-03_Subj_10ms.wav,Soundfield 4-03_Subj_10ms.wav,Soundfield 3-03_Subj_10ms.wav	0	0.056426462685572755	0.05277460048676765	-48.69580466547039
1	omni	Earthworks 1-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/350ms/Earthworks 1-03_Subj_350ms.wav	4.25			-37.93530046351576
1	omni	Earthworks 10-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/350ms/Earthworks 10-03_Subj_350ms.wav	9.895833333333334			-47.48087997423801
1	omni	Earthworks 11-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/350ms/Earthworks 11-03_Subj_350ms.wav	0.0			-51.42913523394149
1	omni	Earthworks 12-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/350ms/Earthworks 12-03_Subj_350ms.wav	20.270833333333332			-45.07760067201248
1	omni	Earthworks 13-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/350ms/Earthworks 13-03_Subj_350ms.wav	0.5625			-55.07298167354601
1	omni	Earthworks 14-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/350ms/Earthworks 14-03_Subj_350ms.wav	26.645833333333332			-48.24062927955069
1	omni	Earthworks 2-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/350ms/Earthworks 2-03_Subj_350ms.wav	4.145833333333333			-38.22909832700469
1	omni	Earthworks 3-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/350ms/Earthworks 3-03_Subj_350ms.wav	7.5625			-37.54380513455262
1	omni	Earthworks 4-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/350ms/Earthworks 4-03_Subj_350ms.wav	4.104166666666667			-51.20406106451484
1	omni	Earthworks 5-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/350ms/Earthworks 5-03_Subj_350ms.wav	7.020833333333333			-57.238762783788545
1	omni	Earthworks 6-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/350ms/Earthworks 6-03_Subj_350ms.wav	0.0			-47.72547293609732
1	omni	Earthworks 7-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/350ms/Earthworks 7-03_Subj_350ms.wav	1.0416666666666667			-49.974863426720866
1	omni	Earthworks 8-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/350ms/Earthworks 8-03_Subj_350ms.wav	0.0			-52.7077213682997
1	omni	Earthworks 9-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/350ms/Earthworks 9-03_Subj_350ms.wav	8.166666666666666			-50.28945395474152
1	ambi	Soundfield 2-03_Subj_350ms.wav,Soundfield 4-03_Subj_350ms.wav,Soundfield 3-03_Subj_350ms.wav,Soundfield 1-03_Subj_350ms.wav	Soundfield 2-03_Subj_350ms.wav,Soundfield 4-03_Subj_350ms.wav,Soundfield 3-03_Subj_350ms.wav,Soundfield 1-03_Subj_350ms.wav	0	0.06436516338740839	0.04989981063292063	-53.91125430879053
